folder,file,size
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070054/1,1_G4KNRK070054_UpperZone2[ALWAYS]_Step2_[231405]_OK.jpg,689721
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070054/1,1_G4KNRK070054_UpperZone1[ALWAYS]_Step1_[231405]_OK.jpg,745182
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070047/1,1_G4KNRK070047_LowerZone2[ALWAYS]_Step4_[230813]_OK.jpg,354755
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070047/1,1_G4KNRK070047_UpperZone1[ALWAYS]_Step1_[230813]_OK.jpg,718553
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070047/1,1_G4KNRK070047_LowerZone1[ALWAYS]_Step3_[230813]_OK.jpg,371828
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070047/1,1_G4KNRK070047_UpperZone2[ALWAYS]_Step2_[230813]_OK.jpg,676990
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069849/1,1_G4KNRK069849_UpperZone2[ALWAYS]_Step2_[195338]_OK.jpg,664496
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069849/1,1_G4KNRK069849_UpperZone1[ALWAYS]_Step1_[195338]_OK.jpg,718013
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069849/1,1_G4KNRK069849_LowerZone1[ALWAYS]_Step3_[195338]_OK.jpg,373807
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069849/1,1_G4KNRK069849_LowerZone2[ALWAYS]_Step4_[195338]_OK.jpg,347187
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070062/1,1_G4KNRK070062_LowerZone1[ALWAYS]_Step3_[231910]_OK.jpg,362143
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070062/1,1_G4KNRK070062_UpperZone1[ALWAYS]_Step1_[231910]_OK.jpg,744932
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070062/1,1_G4KNRK070062_UpperZone2[ALWAYS]_Step2_[231910]_OK.jpg,696260
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070062/1,1_G4KNRK070062_LowerZone2[ALWAYS]_Step4_[231910]_OK.jpg,351546
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070099/1,1_G4KNRK070099_UpperZone2[ALWAYS]_Step2_[234616]_OK.jpg,683203
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070099/1,1_G4KNRK070099_UpperZone1[ALWAYS]_Step1_[234616]_OK.jpg,722102
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070099/1,1_G4KNRK070099_LowerZone1[ALWAYS]_Step3_[234616]_OK.jpg,364430
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070099/1,1_G4KNRK070099_LowerZone2[ALWAYS]_Step4_[234616]_OK.jpg,349790
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069930/1,1_G4KNRK069930_LowerZone2[ALWAYS]_Step4_[212758]_OK.jpg,353670
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069930/1,1_G4KNRK069930_LowerZone1[ALWAYS]_Step3_[212758]_OK.jpg,366920
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069930/1,1_G4KNRK069930_UpperZone2[ALWAYS]_Step2_[212758]_OK.jpg,663202
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069930/1,1_G4KNRK069930_UpperZone1[ALWAYS]_Step1_[212758]_OK.jpg,721838
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069821/1,1_G4KNRK069821_LowerZone2[ALWAYS]_Step4_[191549]_OK.jpg,360414
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069821/1,1_G4KNRK069821_UpperZone2[ALWAYS]_Step2_[191549]_OK.jpg,699605
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069821/1,1_G4KNRK069821_UpperZone1[ALWAYS]_Step1_[191549]_OK.jpg,746682
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069821/1,1_G4KNRK069821_LowerZone1[ALWAYS]_Step3_[191549]_OK.jpg,372069
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069845/1,1_G4KNRK069845_LowerZone2[ALWAYS]_Step4_[195040]_OK.jpg,349731
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069845/1,1_G4KNRK069845_UpperZone1[ALWAYS]_Step1_[195040]_OK.jpg,733260
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069845/1,1_G4KNRK069845_UpperZone2[ALWAYS]_Step2_[195040]_OK.jpg,676408
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069845/1,1_G4KNRK069845_LowerZone1[ALWAYS]_Step3_[195040]_OK.jpg,373406
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070057/1,1_G4KNRK070057_LowerZone2[ALWAYS]_Step4_[231700]_OK.jpg,350871
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070057/1,1_G4KNRK070057_LowerZone1[ALWAYS]_Step3_[231700]_OK.jpg,366879
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070057/1,1_G4KNRK070057_UpperZone2[ALWAYS]_Step2_[231700]_OK.jpg,680409
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070057/1,1_G4KNRK070057_UpperZone1[ALWAYS]_Step1_[231700]_OK.jpg,735901
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069949/1,1_G4KNRK069949_UpperZone2[ALWAYS]_Step2_[215200]_OK.jpg,702053
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069949/1,1_G4KNRK069949_LowerZone2[ALWAYS]_Step4_[215200]_OK.jpg,352798
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069949/1,1_G4KNRK069949_LowerZone1[ALWAYS]_Step3_[215200]_OK.jpg,363223
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069949/1,1_G4KNRK069949_UpperZone1[ALWAYS]_Step1_[215200]_OK.jpg,736677
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069916/1,1_G4KNRK069916_UpperZone1[ALWAYS]_Step1_[211209]_OK.jpg,733530
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069916/1,1_G4KNRK069916_UpperZone2[ALWAYS]_Step2_[211209]_OK.jpg,688814
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069916/1,1_G4KNRK069916_LowerZone1[ALWAYS]_Step3_[211209]_OK.jpg,366890
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069916/1,1_G4KNRK069916_LowerZone2[ALWAYS]_Step4_[211209]_OK.jpg,352412
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069890/1,1_G4KNRK069890_LowerZone1[ALWAYS]_Step3_[204241]_OK.jpg,368750
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069890/1,1_G4KNRK069890_UpperZone2[ALWAYS]_Step2_[204241]_OK.jpg,659806
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069890/1,1_G4KNRK069890_UpperZone1[ALWAYS]_Step1_[204241]_OK.jpg,709191
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069890/1,1_G4KNRK069890_LowerZone2[ALWAYS]_Step4_[204241]_OK.jpg,346553
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069820/1,1_G4KNRK069820_LowerZone2[ALWAYS]_Step4_[191634]_OK.jpg,351264
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069820/1,1_G4KNRK069820_UpperZone2[ALWAYS]_Step2_[191634]_OK.jpg,674141
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069820/1,1_G4KNRK069820_UpperZone1[ALWAYS]_Step1_[191634]_OK.jpg,723787
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069820/1,1_G4KNRK069820_LowerZone1[ALWAYS]_Step3_[191634]_OK.jpg,373475
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070114/1,1_G4KNRK070114_UpperZone2[ALWAYS]_Step2_[235844]_OK.jpg,703128
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070114/1,1_G4KNRK070114_UpperZone1[ALWAYS]_Step1_[235844]_OK.jpg,735279
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070114/1,1_G4KNRK070114_LowerZone1[ALWAYS]_Step3_[235844]_OK.jpg,358271
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070114/1,1_G4KNRK070114_LowerZone2[ALWAYS]_Step4_[235844]_OK.jpg,351255
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069963/1,1_G4KNRK069963_LowerZone2[ALWAYS]_Step4_[220645]_OK.jpg,355713
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069963/1,1_G4KNRK069963_LowerZone1[ALWAYS]_Step3_[220645]_OK.jpg,371675
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069963/1,1_G4KNRK069963_UpperZone1[ALWAYS]_Step1_[220645]_OK.jpg,712721
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069963/1,1_G4KNRK069963_UpperZone2[ALWAYS]_Step2_[220645]_OK.jpg,678455
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069968/1,1_G4KNRK069968_LowerZone2[ALWAYS]_Step4_[220305]_OK.jpg,354606
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069968/1,1_G4KNRK069968_LowerZone1[ALWAYS]_Step3_[220305]_OK.jpg,368844
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069968/1,1_G4KNRK069968_UpperZone1[ALWAYS]_Step1_[220305]_OK.jpg,709022
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069968/1,1_G4KNRK069968_UpperZone2[ALWAYS]_Step2_[220305]_OK.jpg,642157
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070097/1,1_G4KNRK070097_UpperZone2[ALWAYS]_Step2_[234320]_OK.jpg,669763
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070097/1,1_G4KNRK070097_LowerZone2[ALWAYS]_Step4_[234320]_OK.jpg,351851
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070097/1,1_G4KNRK070097_LowerZone1[ALWAYS]_Step3_[234320]_OK.jpg,372141
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070097/1,1_G4KNRK070097_UpperZone1[ALWAYS]_Step1_[234320]_OK.jpg,718523
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070095/1,1_G4KNRK070095_UpperZone2[ALWAYS]_Step2_[234109]_OK.jpg,677733
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070095/1,1_G4KNRK070095_LowerZone1[ALWAYS]_Step3_[234109]_OK.jpg,366527
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070095/1,1_G4KNRK070095_LowerZone2[ALWAYS]_Step4_[234109]_OK.jpg,351471
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070095/1,1_G4KNRK070095_UpperZone1[ALWAYS]_Step1_[234109]_OK.jpg,726137
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070003/1,1_G4KNRK070003_LowerZone2[ALWAYS]_Step4_[223523]_OK.jpg,356074
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070003/1,1_G4KNRK070003_UpperZone1[ALWAYS]_Step1_[223523]_OK.jpg,739714
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070003/1,1_G4KNRK070003_LowerZone1[ALWAYS]_Step3_[223523]_OK.jpg,373317
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070003/1,1_G4KNRK070003_UpperZone2[ALWAYS]_Step2_[223523]_OK.jpg,690718
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069917/1,1_G4KNRK069917_UpperZone1[ALWAYS]_Step1_[211736]_OK.jpg,737154
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069917/1,1_G4KNRK069917_LowerZone1[ALWAYS]_Step3_[211736]_OK.jpg,363184
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069917/1,1_G4KNRK069917_UpperZone2[ALWAYS]_Step2_[211736]_OK.jpg,675511
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069917/1,1_G4KNRK069917_LowerZone2[ALWAYS]_Step4_[211736]_OK.jpg,350875
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070018/1,1_G4KNRK070018_UpperZone1[ALWAYS]_Step1_[224319]_OK.jpg,736122
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070018/1,1_G4KNRK070018_LowerZone2[ALWAYS]_Step4_[224319]_OK.jpg,352086
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070018/1,1_G4KNRK070018_LowerZone1[ALWAYS]_Step3_[224319]_OK.jpg,372433
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070018/1,1_G4KNRK070018_UpperZone2[ALWAYS]_Step2_[224319]_OK.jpg,682651
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069837/1,1_G4KNRK069837_UpperZone1[ALWAYS]_Step1_[194507]_OK.jpg,738017
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069837/1,1_G4KNRK069837_LowerZone2[ALWAYS]_Step4_[194507]_OK.jpg,350263
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069837/1,1_G4KNRK069837_LowerZone1[ALWAYS]_Step3_[194507]_OK.jpg,364664
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069837/1,1_G4KNRK069837_UpperZone2[ALWAYS]_Step2_[194507]_OK.jpg,715392
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069921/1,1_G4KNRK069921_UpperZone1[ALWAYS]_Step1_[211651]_OK.jpg,726026
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069921/1,1_G4KNRK069921_LowerZone1[ALWAYS]_Step3_[211651]_OK.jpg,372597
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069921/1,1_G4KNRK069921_LowerZone2[ALWAYS]_Step4_[211651]_OK.jpg,352058
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069921/1,1_G4KNRK069921_UpperZone2[ALWAYS]_Step2_[211651]_OK.jpg,681661
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070002/1,1_G4KNRK070002_UpperZone2[ALWAYS]_Step2_[222710]_OK.jpg,681902
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070002/1,1_G4KNRK070002_LowerZone1[ALWAYS]_Step3_[222710]_OK.jpg,367283
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070002/1,1_G4KNRK070002_LowerZone2[ALWAYS]_Step4_[222710]_OK.jpg,359242
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070002/1,1_G4KNRK070002_UpperZone1[ALWAYS]_Step1_[222710]_OK.jpg,726047
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069870/1,1_G4KNRK069870_LowerZone2[ALWAYS]_Step4_[202620]_OK.jpg,351685
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069870/1,1_G4KNRK069870_LowerZone1[ALWAYS]_Step3_[202620]_OK.jpg,372817
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069870/1,1_G4KNRK069870_UpperZone2[ALWAYS]_Step2_[202620]_OK.jpg,655697
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069870/1,1_G4KNRK069870_UpperZone1[ALWAYS]_Step1_[202620]_OK.jpg,727360
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069818/1,1_G4KNRK069818_UpperZone2[ALWAYS]_Step2_[194956]_OK.jpg,690266
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069818/1,1_G4KNRK069818_LowerZone2[ALWAYS]_Step4_[194956]_OK.jpg,356541
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069818/1,1_G4KNRK069818_LowerZone1[ALWAYS]_Step3_[194956]_OK.jpg,368242
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069818/1,1_G4KNRK069818_UpperZone1[ALWAYS]_Step1_[194956]_OK.jpg,749287
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070082/1,1_G4KNRK070082_UpperZone2[ALWAYS]_Step2_[233306]_OK.jpg,670915
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070082/1,1_G4KNRK070082_LowerZone1[ALWAYS]_Step3_[233306]_OK.jpg,371562
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070082/1,1_G4KNRK070082_LowerZone2[ALWAYS]_Step4_[233306]_OK.jpg,350443
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070082/1,1_G4KNRK070082_UpperZone1[ALWAYS]_Step1_[233306]_OK.jpg,740307
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069894/1,1_G4KNRK069894_UpperZone2[ALWAYS]_Step2_[204443]_OK.jpg,681000
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069894/1,1_G4KNRK069894_LowerZone2[ALWAYS]_Step4_[204443]_OK.jpg,352066
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069894/1,1_G4KNRK069894_UpperZone1[ALWAYS]_Step1_[204443]_OK.jpg,738310
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069894/1,1_G4KNRK069894_LowerZone1[ALWAYS]_Step3_[204443]_OK.jpg,368653
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070053/1,1_G4KNRK070053_LowerZone2[ALWAYS]_Step4_[231154]_OK.jpg,350385
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070053/1,1_G4KNRK070053_UpperZone2[ALWAYS]_Step2_[231154]_OK.jpg,699870
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070053/1,1_G4KNRK070053_LowerZone1[ALWAYS]_Step3_[231154]_OK.jpg,361206
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070053/1,1_G4KNRK070053_UpperZone1[ALWAYS]_Step1_[231154]_OK.jpg,724392
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069895/1,1_G4KNRK069895_LowerZone2[ALWAYS]_Step4_[205811]_OK.jpg,352532
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069895/1,1_G4KNRK069895_UpperZone1[ALWAYS]_Step1_[205811]_OK.jpg,730701
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069895/1,1_G4KNRK069895_LowerZone1[ALWAYS]_Step3_[205811]_OK.jpg,369814
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069895/1,1_G4KNRK069895_UpperZone2[ALWAYS]_Step2_[205811]_OK.jpg,685943
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069863/1,1_G4KNRK069863_LowerZone1[ALWAYS]_Step3_[202007]_OK.jpg,373680
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069863/1,1_G4KNRK069863_UpperZone2[ALWAYS]_Step2_[202007]_OK.jpg,646255
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069863/1,1_G4KNRK069863_LowerZone2[ALWAYS]_Step4_[202007]_OK.jpg,351359
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069863/1,1_G4KNRK069863_UpperZone1[ALWAYS]_Step1_[202007]_OK.jpg,716337
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069979/1,1_G4KNRK069979_LowerZone1[ALWAYS]_Step3_[221906]_OK.jpg,375898
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069979/1,1_G4KNRK069979_UpperZone1[ALWAYS]_Step1_[221906]_OK.jpg,730481
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069979/1,1_G4KNRK069979_UpperZone2[ALWAYS]_Step2_[221906]_OK.jpg,691039
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069979/1,1_G4KNRK069979_LowerZone2[ALWAYS]_Step4_[221906]_OK.jpg,351488
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069825/1,1_G4KNRK069825_UpperZone2[ALWAYS]_Step2_[194659]_OK.jpg,664196
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069825/1,1_G4KNRK069825_LowerZone2[ALWAYS]_Step4_[194659]_OK.jpg,346428
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069825/1,1_G4KNRK069825_UpperZone1[ALWAYS]_Step1_[194659]_OK.jpg,732340
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069825/1,1_G4KNRK069825_LowerZone1[ALWAYS]_Step3_[194659]_OK.jpg,367747
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070031/1,1_G4KNRK070031_UpperZone2[ALWAYS]_Step2_[225346]_OK.jpg,677414
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070031/1,1_G4KNRK070031_UpperZone1[ALWAYS]_Step1_[225346]_OK.jpg,726898
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070031/1,1_G4KNRK070031_LowerZone2[ALWAYS]_Step4_[225346]_OK.jpg,353655
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070031/1,1_G4KNRK070031_LowerZone1[ALWAYS]_Step3_[225346]_OK.jpg,371818
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069823/1,1_G4KNRK069823_UpperZone2[ALWAYS]_Step2_[191848]_OK.jpg,642484
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069823/1,1_G4KNRK069823_LowerZone2[ALWAYS]_Step4_[191848]_OK.jpg,350893
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069823/1,1_G4KNRK069823_LowerZone1[ALWAYS]_Step3_[191848]_OK.jpg,368198
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069823/1,1_G4KNRK069823_UpperZone1[ALWAYS]_Step1_[191848]_OK.jpg,716944
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070001/1,1_G4KNRK070001_UpperZone1[ALWAYS]_Step1_[223409]_OK.jpg,708124
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070001/1,1_G4KNRK070001_LowerZone1[ALWAYS]_Step3_[223409]_OK.jpg,364793
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070001/1,1_G4KNRK070001_LowerZone2[ALWAYS]_Step4_[223409]_OK.jpg,352304
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070001/1,1_G4KNRK070001_UpperZone2[ALWAYS]_Step2_[223409]_OK.jpg,674904
